,word,tag,,,,,,,,,
25862,+,,,,,,,,,,
25863,"12:00"",""vendor"":""Baya"",""type"":""Rug"",""tags"":[""Plain",,,,,,,,,,
25864,"Rug"",""Rugs"",""Show_enquire_button"",""SS21"",""Textiles""],""price"":119900,""price_min"":119900,""price_max"":299900,""available"":true,""price_varies"":true,""compare_at_price"":null,""compare_at_price_min"":0,""compare_at_price_max"":0,""compare_at_price_varies"":false,""variants"":[{""id"":39482835501119,""title"":""1600",,,,,,,,,,
25865,x,,,,,,,,,,
25866,2300,,,,,,,,,,
25867,mm,,,,,,,,,,
25868,\/,,,,,,,,,,
25869,"Fallow"",""option1"":""1600",,,,,,,,,,
25870,x,,,,,,,,,,
25871,2300,,,,,,,,,,
25872,"mm"",""option2"":""Fallow"",""option3"":null,""sku"":""mackenzie",,,,,,,,,,
25873,-,,,,,,,,,,
25874,floor,,,,,,,,,,
25875,-,,,,,,,,,,
25876,"rug"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":28761858375743,""product_id"":1392741384255,""position"":4,""created_at"":""2021",,,,,,,,,,
25877,-,,,,,,,,,,
25878,10,,,,,,,,,,
25879,-,,,,,,,,,,
25880,14T11:38:21,,,,,,,,,,
25881,+,,,,,,,,,,
25882,"13:00"",""updated_at"":""2021",,,,,,,,,,
25883,-,,,,,,,,,,
25884,10,,,,,,,,,,
25885,-,,,,,,,,,,
25886,14T11:38:23,,,,,,,,,,
25887,+,,,,,,,,,,
25888,"13:00"",""alt"":null,""width"":550,""height"":825,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703"",""variant_ids"":[39482835468351,39482835501119,39764965490751]},""available"":true,""name"":""Mackenzie",,,,,,,,,,
25889,Floor,,,,,,,,,,
25890,Rug,,,,,,,,,,
25891,-,,,,,,,,,,
25892,1600,,,,,,,,,,
25893,x,,,,,,,,,,
25894,2300,,,,,,,,,,
25895,mm,,,,,,,,,,
25896,\/,,,,,,,,,,
25897,"Fallow"",""public_title"":""1600",,,,,,,,,,
25898,x,,,,,,,,,,
25899,2300,,,,,,,,,,
25900,mm,,,,,,,,,,
25901,\/,,,,,,,,,,
25902,"Fallow"",""options"":[""1600",,,,,,,,,,
25903,x,,,,,,,,,,
25904,2300,,,,,,,,,,
25905,"mm"",""Fallow""],""price"":119900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""continue"",""barcode"":null,""featured_media"":{""alt"":null,""id"":21171443466303,""position"":4,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}},{""id"":12658493751359,""title"":""1600",,,,,,,,,,
25906,x,,,,,,,,,,
25907,2300,,,,,,,,,,
25908,mm,,,,,,,,,,
25909,\/,,,,,,,,,,
25910,White,,,,,,,,,,
25911,"Straw"",""option1"":""1600",,,,,,,,,,
25912,x,,,,,,,,,,
25913,2300,,,,,,,,,,
25914,"mm"",""option2"":""White",,,,,,,,,,
25915,"Straw"",""option3"":null,""sku"":""MackenzieRug3"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":3916200837183,""product_id"":1392741384255,""position"":7,""created_at"":""2018",,,,,,,,,,
25916,-,,,,,,,,,,
25917,8,,,,,,,,,,
25918,-,,,,,,,,,,
25919,20T15:37:59,,,,,,,,,,
25920,+,,,,,,,,,,
25921,"12:00"",""updated_at"":""2021",,,,,,,,,,
25922,-,,,,,,,,,,
25923,10,,,,,,,,,,
25924,-,,,,,,,,,,
25925,14T11:42:21,,,,,,,,,,
25926,+,,,,,,,,,,
25927,"13:00"",""alt"":null,""width"":400,""height"":600,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941"",""variant_ids"":[12658493751359,12658493882431,39764965523519]},""available"":true,""name"":""Mackenzie",,,,,,,,,,
25928,Floor,,,,,,,,,,
25929,Rug,,,,,,,,,,
25930,-,,,,,,,,,,
25931,1600,,,,,,,,,,
25932,x,,,,,,,,,,
25933,2300,,,,,,,,,,
25934,mm,,,,,,,,,,
25935,\/,,,,,,,,,,
25936,White,,,,,,,,,,
25937,"Straw"",""public_title"":""1600",,,,,,,,,,
25938,x,,,,,,,,,,
25939,2300,,,,,,,,,,
25940,mm,,,,,,,,,,
25941,\/,,,,,,,,,,
25942,White,,,,,,,,,,
25943,"Straw"",""options"":[""1600",,,,,,,,,,
25944,x,,,,,,,,,,
25945,2300,,,,,,,,,,
25946,"mm"",""White",,,,,,,,,,
25947,"Straw""],""price"":119900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""continue"",""barcode"":null,""featured_media"":{""alt"":null,""id"":3189350432831,""position"":7,""preview_image"":{""aspect_ratio"":0.667,""height"":600,""width"":400,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}},{""id"":39482835468351,""title"":""2000",,,,,,,,,,
25948,x,,,,,,,,,,
25949,3000,,,,,,,,,,
25950,mm,,,,,,,,,,
25951,\/,,,,,,,,,,
25952,"Fallow"",""option1"":""2000",,,,,,,,,,
25953,x,,,,,,,,,,
25954,3000,,,,,,,,,,
25955,"mm"",""option2"":""Fallow"",""option3"":null,""sku"":""mackenzie",,,,,,,,,,
25956,-,,,,,,,,,,
25957,floor,,,,,,,,,,
25958,-,,,,,,,,,,
25959,"rug1"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":28761858375743,""product_id"":1392741384255,""position"":4,""created_at"":""2021",,,,,,,,,,
25960,-,,,,,,,,,,
25961,10,,,,,,,,,,
25962,-,,,,,,,,,,
25963,14T11:38:21,,,,,,,,,,
25964,+,,,,,,,,,,
25965,"13:00"",""updated_at"":""2021",,,,,,,,,,
25966,-,,,,,,,,,,
25967,10,,,,,,,,,,
25968,-,,,,,,,,,,
25969,14T11:38:23,,,,,,,,,,
25970,+,,,,,,,,,,
25971,"13:00"",""alt"":null,""width"":550,""height"":825,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703"",""variant_ids"":[39482835468351,39482835501119,39764965490751]},""available"":true,""name"":""Mackenzie",,,,,,,,,,
25972,Floor,,,,,,,,,,
25973,Rug,,,,,,,,,,
25974,-,,,,,,,,,,
25975,2000,,,,,,,,,,
25976,x,,,,,,,,,,
25977,3000,,,,,,,,,,
25978,mm,,,,,,,,,,
25979,\/,,,,,,,,,,
25980,"Fallow"",""public_title"":""2000",,,,,,,,,,
25981,x,,,,,,,,,,
25982,3000,,,,,,,,,,
25983,mm,,,,,,,,,,
25984,\/,,,,,,,,,,
25985,"Fallow"",""options"":[""2000",,,,,,,,,,
25986,x,,,,,,,,,,
25987,3000,,,,,,,,,,
25988,"mm"",""Fallow""],""price"":189900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""continue"",""barcode"":null,""featured_media"":{""alt"":null,""id"":21171443466303,""position"":4,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}},{""id"":12658493882431,""title"":""2000",,,,,,,,,,
25989,x,,,,,,,,,,
25990,3000,,,,,,,,,,
25991,mm,,,,,,,,,,
25992,\/,,,,,,,,,,
25993,White,,,,,,,,,,
25994,"Straw"",""option1"":""2000",,,,,,,,,,
25995,x,,,,,,,,,,
25996,3000,,,,,,,,,,
25997,"mm"",""option2"":""White",,,,,,,,,,
25998,"Straw"",""option3"":null,""sku"":""MackenzieRug7"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":3916200837183,""product_id"":1392741384255,""position"":7,""created_at"":""2018",,,,,,,,,,
25999,-,,,,,,,,,,
26000,8,,,,,,,,,,
26001,-,,,,,,,,,,
26002,20T15:37:59,,,,,,,,,,
26003,+,,,,,,,,,,
26004,"12:00"",""updated_at"":""2021",,,,,,,,,,
26005,-,,,,,,,,,,
26006,10,,,,,,,,,,
26007,-,,,,,,,,,,
26008,14T11:42:21,,,,,,,,,,
26009,+,,,,,,,,,,
26010,"13:00"",""alt"":null,""width"":400,""height"":600,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941"",""variant_ids"":[12658493751359,12658493882431,39764965523519]},""available"":true,""name"":""Mackenzie",,,,,,,,,,
26011,Floor,,,,,,,,,,
26012,Rug,,,,,,,,,,
26013,-,,,,,,,,,,
26014,2000,,,,,,,,,,
26015,x,,,,,,,,,,
26016,3000,,,,,,,,,,
26017,mm,,,,,,,,,,
26018,\/,,,,,,,,,,
26019,White,,,,,,,,,,
26020,"Straw"",""public_title"":""2000",,,,,,,,,,
26021,x,,,,,,,,,,
26022,3000,,,,,,,,,,
26023,mm,,,,,,,,,,
26024,\/,,,,,,,,,,
26025,White,,,,,,,,,,
26026,"Straw"",""options"":[""2000",,,,,,,,,,
26027,x,,,,,,,,,,
26028,3000,,,,,,,,,,
26029,"mm"",""White",,,,,,,,,,
26030,"Straw""],""price"":189900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""continue"",""barcode"":null,""featured_media"":{""alt"":null,""id"":3189350432831,""position"":7,""preview_image"":{""aspect_ratio"":0.667,""height"":600,""width"":400,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}},{""id"":39764965490751,""title"":""2500",,,,,,,,,,
26031,x,,,,,,,,,,
26032,3500,,,,,,,,,,
26033,mm,,,,,,,,,,
26034,\/,,,,,,,,,,
26035,"Fallow"",""option1"":""2500",,,,,,,,,,
26036,x,,,,,,,,,,
26037,3500,,,,,,,,,,
26038,"mm"",""option2"":""Fallow"",""option3"":null,""sku"":""mackenzie",,,,,,,,,,
26039,-,,,,,,,,,,
26040,floor,,,,,,,,,,
26041,-,,,,,,,,,,
26042,"rug3"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":28761858375743,""product_id"":1392741384255,""position"":4,""created_at"":""2021",,,,,,,,,,
26043,-,,,,,,,,,,
26044,10,,,,,,,,,,
26045,-,,,,,,,,,,
26046,14T11:38:21,,,,,,,,,,
26047,+,,,,,,,,,,
26048,"13:00"",""updated_at"":""2021",,,,,,,,,,
26049,-,,,,,,,,,,
26050,10,,,,,,,,,,
26051,-,,,,,,,,,,
26052,14T11:38:23,,,,,,,,,,
26053,+,,,,,,,,,,
26054,"13:00"",""alt"":null,""width"":550,""height"":825,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703"",""variant_ids"":[39482835468351,39482835501119,39764965490751]},""available"":false,""name"":""Mackenzie",,,,,,,,,,
26055,Floor,,,,,,,,,,
26056,Rug,,,,,,,,,,
26057,-,,,,,,,,,,
26058,2500,,,,,,,,,,
26059,x,,,,,,,,,,
26060,3500,,,,,,,,,,
26061,mm,,,,,,,,,,
26062,\/,,,,,,,,,,
26063,"Fallow"",""public_title"":""2500",,,,,,,,,,
26064,x,,,,,,,,,,
26065,3500,,,,,,,,,,
26066,mm,,,,,,,,,,
26067,\/,,,,,,,,,,
26068,"Fallow"",""options"":[""2500",,,,,,,,,,
26069,x,,,,,,,,,,
26070,3500,,,,,,,,,,
26071,"mm"",""Fallow""],""price"":299900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""deny"",""barcode"":null,""featured_media"":{""alt"":null,""id"":21171443466303,""position"":4,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}},{""id"":39764965523519,""title"":""2500",,,,,,,,,,
26072,x,,,,,,,,,,
26073,3500,,,,,,,,,,
26074,mm,,,,,,,,,,
26075,\/,,,,,,,,,,
26076,White,,,,,,,,,,
26077,"Straw"",""option1"":""2500",,,,,,,,,,
26078,x,,,,,,,,,,
26079,3500,,,,,,,,,,
26080,"mm"",""option2"":""White",,,,,,,,,,
26081,"Straw"",""option3"":null,""sku"":""mackenzie",,,,,,,,,,
26082,-,,,,,,,,,,
26083,floor,,,,,,,,,,
26084,-,,,,,,,,,,
26085,"rug2"",""requires_shipping"":true,""taxable"":true,""featured_image"":{""id"":3916200837183,""product_id"":1392741384255,""position"":7,""created_at"":""2018",,,,,,,,,,
26086,-,,,,,,,,,,
26087,8,,,,,,,,,,
26088,-,,,,,,,,,,
26089,20T15:37:59,,,,,,,,,,
26090,+,,,,,,,,,,
26091,"12:00"",""updated_at"":""2021",,,,,,,,,,
26092,-,,,,,,,,,,
26093,10,,,,,,,,,,
26094,-,,,,,,,,,,
26095,14T11:42:21,,,,,,,,,,
26096,+,,,,,,,,,,
26097,"13:00"",""alt"":null,""width"":400,""height"":600,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941"",""variant_ids"":[12658493751359,12658493882431,39764965523519]},""available"":false,""name"":""Mackenzie",,,,,,,,,,
26098,Floor,,,,,,,,,,
26099,Rug,,,,,,,,,,
26100,-,,,,,,,,,,
26101,2500,,,,,,,,,,
26102,x,,,,,,,,,,
26103,3500,,,,,,,,,,
26104,mm,,,,,,,,,,
26105,\/,,,,,,,,,,
26106,White,,,,,,,,,,
26107,"Straw"",""public_title"":""2500",,,,,,,,,,
26108,x,,,,,,,,,,
26109,3500,,,,,,,,,,
26110,mm,,,,,,,,,,
26111,\/,,,,,,,,,,
26112,White,,,,,,,,,,
26113,"Straw"",""options"":[""2500",,,,,,,,,,
26114,x,,,,,,,,,,
26115,3500,,,,,,,,,,
26116,"mm"",""White",,,,,,,,,,
26117,"Straw""],""price"":299900,""weight"":0,""compare_at_price"":null,""inventory_quantity"":0,""inventory_management"":""shopify"",""inventory_policy"":""deny"",""barcode"":null,""featured_media"":{""alt"":null,""id"":3189350432831,""position"":7,""preview_image"":{""aspect_ratio"":0.667,""height"":600,""width"":400,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941""}},""requires_selling_plan"":false,""selling_plan_allocations"":[],""quantity_rule"":{""min"":1,""max"":null,""increment"":1}}],""images"":[""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scene.jpg?v=1634164702"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnrsq.jpg?v=1634164702"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow.jpg?v=1634164702"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnr.jpg?v=1634164703"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scenesofa.jpg?v=1634164702"",""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941""],""featured_image"":""\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scene.jpg?v=1634164702"",""options"":[""Size"",""Colour""],""media"":[{""alt"":null,""id"":21171443564607,""position"":1,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scene.jpg?v=1634164702""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scene.jpg?v=1634164702"",""width"":550},{""alt"":null,""id"":21171443400767,""position"":2,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnrsq.jpg?v=1634164702""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnrsq.jpg?v=1634164702"",""width"":550},{""alt"":null,""id"":21171443597375,""position"":3,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow.jpg?v=1634164702""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow.jpg?v=1634164702"",""width"":550},{""alt"":null,""id"":21171443466303,""position"":4,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detail.jpg?v=1634164703"",""width"":550},{""alt"":null,""id"":21171443433535,""position"":5,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnr.jpg?v=1634164703""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_detailcnr.jpg?v=1634164703"",""width"":550},{""alt"":null,""id"":21171443531839,""position"":6,""preview_image"":{""aspect_ratio"":0.667,""height"":825,""width"":550,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scenesofa.jpg?v=1634164702""},""aspect_ratio"":0.667,""height"":825,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/MackenzieFloorRug_fallow_scenesofa.jpg?v=1634164702"",""width"":550},{""alt"":null,""id"":3189350432831,""position"":7,""preview_image"":{""aspect_ratio"":0.667,""height"":600,""width"":400,""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941""},""aspect_ratio"":0.667,""height"":600,""media_type"":""image"",""src"":""https:\/\/cdn.shopify.com\/s\/files\/1\/0922\/6554\/products\/Mackenzie_Rug_7451_-_White_Straw_CLOSEUP.jpg?v=1634164941"",""width"":400}],""requires_selling_plan"":false,""selling_plan_groups"":[],""content"":""\u003cp\u003eLift",,,,,,,,,,
26118,the,,,,,,,,,,
26119,ambience,,,,,,,,,,
26120,of,,,,,,,,,,
26121,your,,,,,,,,,,
26122,room,,,,,,,,,,
26123,with,,,,,,,,,,
26124,the,,,,,,,,,,
26125,stunning,,,,,,,,,,
26126,texture,,,,,,,,,,
26127,of,,,,,,,,,,
26128,the,,,,,,,,,,
26129,Mackenzie,,,,,,,,,,
26130,floor,,,,,,,,,,
26131,rug,,,,,,,,,,
26132,.,,,,,,,,,,
26133,Handwoven,,,,,,,,,,
26134,from,,,,,,,,,,
26135,a,,,,,,,,,,
26136,blend,,,,,,,,,,
26137,of,,,,,,,,,,
26138,New,,,,,,,,,,
26139,Zealand,,,,,,,,,,
26140,wool,,,,,,,,,,
26141,",",,,,,,,,,,
26142,the,,,,,,,,,,
26143,generous,,,,,,,,,,
26144,loop,,,,,,,,,,
26145,pile,,,,,,,,,,
26146,will,,,,,,,,,,
26147,create,,,,,,,,,,
26148,a,,,,,,,,,,
26149,relaxed,,,,,,,,,,
26150,and,,,,,,,,,,
26151,natural,,,,,,,,,,
26152,feel,,,,,,,,,,
26153,in,,,,,,,,,,
26154,your,,,,,,,,,,
26155,interior,,,,,,,,,,
26156,.,,,,,,,,,,
26157,The,,,,,,,,,,
26158,subtle,,,,,,,,,,
26159,colourways,,,,,,,,,,
26160,make,,,,,,,,,,
26161,this,,,,,,,,,,
26162,an,,,,,,,,,,
26163,effortless,,,,,,,,,,
26164,piece,,,,,,,,,,
26165,to,,,,,,,,,,
26166,style,,,,,,,,,,
26167,around.\u003c\/p\u003e\n\u003cp\u003e\u003cb\u003eMaterial\u003c\/b\u003e,,,,,,,,,,
26168, ,,,,,,,,,,
26169,100,,,,,,,,,,
26170,%,,,,,,,,,,
26171,wool,,,,,,,,,,
26172,(,,,,,,,,,,
26173,20,,,,,,,,,,
26174,mm,,,,,,,,,,
26175,pile)\u003c\/p\u003e\n\u003cp\u003eThis,,,,,,,,,,
26176,product,,,,,,,,,,
26177,can,,,,,,,,,,
26178,be,,,,,,,,,,
26179,tailor,,,,,,,,,,
26180,-,,,,,,,,,,
26181,made,,,,,,,,,,
26182,i.e.,,,,,,,,,,
26183,alternative,,,,,,,,,,
26184,dimensions,,,,,,,,,,
26185,",",,,,,,,,,,
26186,colour,,,,,,,,,,
26187,",",,,,,,,,,,
26188,material,,,,,,,,,,
26189,",",,,,,,,,,,
26190,or,,,,,,,,,,
26191,upholstery,,,,,,,,,,
26192,",",,,,,,,,,,
26193,may,,,,,,,,,,
26194,be,,,,,,,,,,
26195,an,,,,,,,,,,
26196,option,,,,,,,,,,
26197,.,,,,,,,,,,
26198,Please,,,,,,,,,,
26199,Enquire,,,,,,,,,,
26200,Now.\u003c\/p\u003e\n\u003cp\u003eCheck,,,,,,,,,,
26201,out,,,,,,,,,,
26202,other,,,,,,,,,,
26203,\u003ca,,,,,,,,,,
26204,"href=\""https:\/\/yoyo.co.nz\/collections\/plain",,,,,,,,,,
26205,-,,,,,,,,,,
26206,"rugs\""\u003ePlain",,,,,,,,,,
26207,rugs\u003c\/a\u003e.\u003c\/p\u003e,,,,,,,,,,
26208,"""",,,,,,,,,,
26209,},,,,,,,,,,
26210,Mackenzie,,,,,,,,,,
26211,Floor,,,,,,,,,,
26212,Rug,,,,,,,,,,
26213,$,,,,,,,,,,
26214,1199,,,,,,,,,,
26215,Lift,,,,,,,,,,
26216,the,,,,,,,,,,
26217,ambience,,,,,,,,,,
26218,of,,,,,,,,,,
26219,your,,,,,,,,,,
26220,room,,,,,,,,,,
26221,with,,,,,,,,,,
26222,the,,,,,,,,,,
26223,stunning,,,,,,,,,,
26224,texture,,,,,,,,,,
26225,of,,,,,,,,,,
26226,the,,,,,,,,,,
26227,Mackenzie,,,,,,,,,,
26228,floor,,,,,,,,,,
26229,rug,,,,,,,,,,
26230,.,,,,,,,,,,
26231,Handwoven,,,,,,,,,,
26232,from,,,,,,,,,,
26233,a,,,,,,,,,,
26234,blend,,,,,,,,,,
26235,of,,,,,,,,,,
26236,New,,,,,,,,,,
26237,Zealand,,,,,,,,,,
26238,wool,,,,,,,,,,
26239,",",,,,,,,,,,
26240,the,,,,,,,,,,
26241,generous,,,,,,,,,,
26242,loop,,,,,,,,,,
26243,pile,,,,,,,,,,
26244,will,,,,,,,,,,
26245,create,,,,,,,,,,
26246,a,,,,,,,,,,
26247,relaxed,,,,,,,,,,
26248,and,,,,,,,,,,
26249,natural,,,,,,,,,,
26250,feel,,,,,,,,,,
26251,in,,,,,,,,,,
26252,your,,,,,,,,,,
26253,interior,,,,,,,,,,
26254,.,,,,,,,,,,
26255,The,,,,,,,,,,
26256,subtle,,,,,,,,,,
26257,colourways,,,,,,,,,,
26258,make,,,,,,,,,,
26259,this,,,,,,,,,,
26260,an,,,,,,,,,,
26261,effortless,,,,,,,,,,
26262,piece,,,,,,,,,,
26263,to,,,,,,,,,,
26264,style,,,,,,,,,,
26265,around,,,,,,,,,,
26266,.,,,,,,,,,,
26267,Material,,,,,,,,,,
26268, ,,,,,,,,,,
26269,100,,,,,,,,,,
26270,%,,,,,,,,,,
26271,wool,,,,,,,,,,
26272,(,,,,,,,,,,
26273,20,,,,,,,,,,
26274,mm,,,,,,,,,,
26275,pile,,,,,,,,,,
26276,),,,,,,,,,,
26277,This,,,,,,,,,,
26278,product,,,,,,,,,,
26279,can,,,,,,,,,,
26280,be,,,,,,,,,,
26281,tailor,,,,,,,,,,
26282,-,,,,,,,,,,
26283,made,,,,,,,,,,
26284,i.e.,,,,,,,,,,
26285,a,,,,,,,,,,
26286,...,,,,,,,,,,
26287,Size,,,,,,,,,,
26288,1600,,,,,,,,,,
26289,x,,,,,,,,,,
26290,2300,,,,,,,,,,
26291,mm,,,,,,,,,,
26292,2000,,,,,,,,,,
26293,x,,,,,,,,,,
26294,3000,,,,,,,,,,
26295,mm,,,,,,,,,,
26296,2500,,,,,,,,,,
26297,x,,,,,,,,,,
26298,3500,,,,,,,,,,
26299,mm,,,,,,,,,,
26300,Colour,,,,,,,,,,
26301,Fallow,,,,,,,,,,
26302,White,,,,,,,,,,
26303,Straw,,,,,,,,,,
26304,1600,,,,,,,,,,
26305,x,,,,,,,,,,
26306,2300,,,,,,,,,,
26307,mm,,,,,,,,,,
26308,/,,,,,,,,,,
26309,Fallow,,,,,,,,,,
26310,-,,,,,,,,,,
26311,$,,,,,,,,,,
26312,1199,,,,,,,,,,
26313,NZD,,,,,,,,,,
26314,1600,,,,,,,,,,
26315,x,,,,,,,,,,
26316,2300,,,,,,,,,,
26317,mm,,,,,,,,,,
26318,/,,,,,,,,,,
26319,White,,,,,,,,,,
26320,Straw,,,,,,,,,,
26321,-,,,,,,,,,,
26322,$,,,,,,,,,,
26323,1199,,,,,,,,,,
26324,NZD,,,,,,,,,,
26325,2000,,,,,,,,,,
26326,x,,,,,,,,,,
26327,3000,,,,,,,,,,
26328,mm,,,,,,,,,,
26329,/,,,,,,,,,,
26330,Fallow,,,,,,,,,,
26331,-,,,,,,,,,,
26332,$,,,,,,,,,,
26333,1899,,,,,,,,,,
26334,NZD,,,,,,,,,,
26335,2000,,,,,,,,,,
26336,x,,,,,,,,,,
26337,3000,,,,,,,,,,
26338,mm,,,,,,,,,,
26339,/,,,,,,,,,,
26340,White,,,,,,,,,,
26341,Straw,,,,,,,,,,
26342,-,,,,,,,,,,
26343,$,,,,,,,,,,
26344,1899,,,,,,,,,,
26345,NZD,,,,,,,,,,
26346,2500,,,,,,,,,,
26347,x,,,,,,,,,,
26348,3500,,,,,,,,,,
26349,mm,,,,,,,,,,
